perfume_id,item_name,brand,theme,note,perfumer,gender,tags,url
599918,"Livia Rus The Empress, 2020",Livia Rus,美食东方调,"藏红花,茉莉,杏仁,麝香,龙涎香,冷杉,雪松",,,"东方,木质,温暖辛辣,杏仁",https://www.nosetime.com/599918-
356405,"黑鸟 Blackbird Mizuchi, 2012",黑鸟,辛辣芳香调,"千层树,木质香,墨水,烟草",Eliam Puente,,"木质,芳香植物,烟草",https://www.nosetime.com/356405-
918127,"Emirates Pride Perfumes Midnight Glow, 2020",Emirates Pride Perfumes,木质调,"香柠檬,雪松,木质香,龙涎香",,,"木质,东方,柑橘",https://www.nosetime.com/918127-
428821,"LAVVIE PERFUMES  LAVVIE PERFUMES AMBRE NOIR, 2024",LAVVIE PERFUMES,果香花香调,"椰子,桃子,橘子,柠檬,茉莉,依兰,晚香玉,琥珀,香草,麝香,檀香木,茉莉,依兰,晚香玉,琥珀,香草,麝香,檀香木,琥珀,香草,麝香,檀香木",,,"香草,椰子,东方,脂粉",https://www.nosetime.com/428821-
777536,"欧梦德·杰尼 印度沉香 Ormonde Jayne Nawab of Oudh, 2012",欧梦德·杰尼,东方调,"橙子,小豆蔻,香柠檬,绿叶,醛,玫瑰,甜椒,肉桂,月桂叶,木兰,兰花,希蒂莺,沉香(乌木),龙涎香,香根草,麝香,劳丹脂",Geza Schoen,,"温暖辛辣,柑橘,花香,芳香植物",https://www.nosetime.com/777536-
147573,弗雷·阿登斯 Fray Ardens Frau,弗雷·阿登斯,花香木质调,"颠茄,脂粉味,木质香",Ash Compton,,"脂粉,花香,木质",https://www.nosetime.com/147573-
218864,"乔依斯特 Goest Jackal, 2014",乔依斯特,美食东方调,"黑巧克力,广藿香,糖果,香草,木质香,火,烟雾,烟草",,,"甜,木质,温暖辛辣,广藿香",https://www.nosetime.com/218864-
352016,"布洛埃 Blauer Boston 1936 For Her, 2022",布洛埃,花香东方调,"橙花,香柠檬,粉红胡椒,忍冬,晚香玉,茉莉,椰子,香草,零陵香豆,琥珀,安息香脂,麝香",,,"白花,香草,椰子,甜",https://www.nosetime.com/352016-
436096,埃巴洛杉矶 Ebba Los Angeles Miss Marisa Marine,埃巴洛杉矶,水生花香调,"薄荷,海水,梅花,柠檬花,橙花",,,"芳香植物,绿叶,海洋,白花",https://www.nosetime.com/436096-
529902,"巴萨瑞尼 终极 Baldessarini Ultimate, 2015",巴萨瑞尼,辛辣东方调,"粉红胡椒,香柠檬,橘子,木兰,小苍兰,茉莉,皮革,琥珀,乳香,广藿香,劳丹脂",Geza Schoen,,"东方,柑橘,皮革,花香",https://www.nosetime.com/529902-
973890,"美女露露 Lulu Beauty Starlet, 2004",美女露露,木质花香调,"麝香,栀子花",,,"麝香,脂粉,白花,动物",https://www.nosetime.com/973890-
922935,"Casa de Coca Paq’os, 2021",Casa de Coca,,"青柠,粉红胡椒,杜松,马黛茶,焚香,麝香,雪松,香草",,,"柑橘,芳香植物,麝香,清新辛辣",https://www.nosetime.com/922935-
890373,"Parfumane Golden Wonder, 2020",Parfumane,东方调,"藏红花,茉莉,莎草,葡萄柚,玫瑰,皮革,香草,檀香木,沉香(乌木),愈创木,广藿香,琥珀,麝香",,,"木质,温暖辛辣,玫瑰,皮革",https://www.nosetime.com/890373-
768769,"路易斯·卡丹 Louis Cardin Credible, 2011",路易斯·卡丹,木质花香调,"麝香,绿叶,花香,橙子,木质香,古云香脂,皮革",,,"麝香,花香,绿叶,脂粉",https://www.nosetime.com/768769-
830369,"卢伊小众 Lui Niche Baron, 2015",卢伊小众,辛辣木质调,"香柠檬,葡萄柚,苦橙叶,藏红花,柏树,天竺葵,香根草,广藿香,没药,乳香",,,"芳香植物,柑橘,木质,清新辛辣",https://www.nosetime.com/830369-
948739,"Nilafar du Nil TANIS TABAC, 2022",Nilafar du Nil,花香木质调,"茉莉,百合,烟草,茶叶,肉豆蔻,百里香,苦橙叶,生姜,焚香,多香果,依兰,小豆蔻,公丁香,睡莲,紫罗兰,晚香玉,桃金娘,香根草,烟草花,麝香,蜂蜜,檀香木,红没药,绒面革,劳丹脂,龙涎香,肉桂",,,"白花,东方,温暖辛辣,甜",https://www.nosetime.com/948739-
424802,"Amira Parfums Opulence, 2022",Amira Parfums,花香东方调,"来西兰,大黄,天芥菜,劳丹脂,香草,沉香(乌木),安息香脂",,,"香草,脂粉,黄色花,白花",https://www.nosetime.com/424802-
364827,伊甸园圣水 Elixirs Of Eden Captain Black,伊甸园圣水,辛辣木质调,"烟草,零陵香豆,蜂蜜,琥珀,檀香木,广藿香",Myra Shaikh,,"烟草,甜,东方,蜂蜜",https://www.nosetime.com/364827-
581978,"盖伊福克斯 GUY FOX Tyler, 2021",盖伊福克斯,馥奇调,"菠萝,香柠檬,橘子,椰子水,鼠尾草,杜松,雪松,广藿香",,,"水果,甜,芳香植物,热带水果",https://www.nosetime.com/581978-
727778,"法布伦 Fabulon Fabulon Black Musk, 1950",法布伦,,,,,,https://www.nosetime.com/727778-
238928,巴塔士概念 Al Battash Concepts Sheikh Al Sheoukh,巴塔士概念,芳香木质调,"日本扁柏木,辛香料,广藿香",,,"木质,温暖辛辣,广藿香,芳香植物",https://www.nosetime.com/238928-
388353,"Night De Paris  Night De Paris Milano, 2023",Night De Paris,花香东方调,"青柠,苹果果子露,栀子花,晚香玉,兰花,檀香木,琥珀,椰子,木质香,栀子花,晚香玉,兰花,檀香木,琥珀,椰子,木质香,檀香木,琥珀,椰子,木质香",,,"木质,白花,脂粉,东方",https://www.nosetime.com/388353-
914104,法 Fa Fa Men Spicy Black,法,,,,,,https://www.nosetime.com/914104-
755447,"花蕾之香 Bud Parfums Butterfly, 2000",花蕾之香,果香花香调,"白色花系,果香",Howard Jarvis,,"白花,水果,甜",https://www.nosetime.com/755447-
687400,"比缇·贝蒂 Bitty Bettys Rita, 2014",比缇·贝蒂,木质花香调,"香柠檬,葡萄柚,苦橙叶,粉红胡椒,玫瑰,香豌豆,茉莉,尾穗苋,麝香,李子",,,"柑橘,花香,麝香,玫瑰",https://www.nosetime.com/687400-
694806,"植物 Botanique Rouge, 2013",植物,,"芒果,橘子,茶叶,小豆蔻,生姜,胡椒,木质香,安息香脂",Armando Alonzo,,"温暖辛辣,木质,热带水果,水果",https://www.nosetime.com/694806-
177716,"尼兹 二 Knize Two, 1978",尼兹,花香西普调,"醛,绿叶,香柠檬,柠檬,苦橙叶,白松香,紫罗兰,鸢尾花,茉莉,玫瑰,康乃馨,橡木苔,檀香木,雪松,零陵香豆,琥珀,麝香",,,"脂粉,紫罗兰,木质,绿叶",https://www.nosetime.com/177716-
735196,"Anna Vakhitova Perfumes  Anna Vakhitova Perfumes Dragon's Rose, 2023",Anna Vakhitova Perfumes,花香调,"绿叶,青草,高山空气,玫瑰,天竺葵,康乃馨,茉莉,依兰,广藿香,琥珀,香草,天芥菜,玫瑰,天竺葵,康乃馨,茉莉,依兰,广藿香,琥珀,香草,天芥菜,广藿香,琥珀,香草,天芥菜",,,"玫瑰,绿叶,温暖辛辣,花香",https://www.nosetime.com/735196-
664351,"Impala Isis Valverde Irresistible, 2013",Impala,果香花香调,"树莓,黑莓,野生草莓,鸢尾花,雪松,香根草",,,"水果,木质,甜,鸢尾",https://www.nosetime.com/664351-
419106,辛蒂C Cindy C. Nightinium,辛蒂C,花香东方调,"香柠檬,莲花,胡椒,苹果,茉莉,栀子花,小苍兰,仙客来,琥珀,檀香木,广藿香,桃花心木",,,"花香,木质,白花,清新辛辣",https://www.nosetime.com/419106-
695344,安蒂卡艾博瑞斯塔 Antica Erboristeria e Spezieria San Simone Via Dei Bastioni,安蒂卡艾博瑞斯塔,辛辣木质调,"茉莉,麝香,可可果,莳萝,辛香料,甜椒",Fernanda Russo,,"温暖辛辣,可可果,麝香,白花",https://www.nosetime.com/695344-
507780,永恒 Everlast Urban,永恒,馥奇调,"红苹果,橘子,葡萄柚,罗勒,薰衣草,天竺葵,白松香,迷迭香,雪松,檀香木,麝香",,,"芳香植物,清新辛辣,木质,水果",https://www.nosetime.com/507780-
169358,"奥佛罗 Orlov Paris Cross of Asia, 2015",奥佛罗,花香调,"天竺葵,依兰,晚香玉,茉莉,麝香,琥珀",Dominique Ropion,,"白花,黄色花,晚香玉,麝香",https://www.nosetime.com/169358-
250963,Le Ricette dell Antica Farmacia del Cinghiale Le Ricette dell'Antica Farmacia del Cinghiale Vaniglia,Le Ricette dell Antica Farmacia del Cinghiale,,"花香,果香,香草,零陵香豆,麝香,奶黄",,,"香草,甜,脂粉,东方",https://www.nosetime.com/250963-
138707,"Annindriya  Annindriya Orris Soyeux, 2024",Annindriya,皮革调,"劳丹脂,皮革,鸢尾根,广藿香,醛,香草,香柠檬,降龙涎香醚,麝香,天芥菜,水仙花,木兰",Francesca Bianchi,,"东方,脂粉,麝香,木质",https://www.nosetime.com/138707-
444983,"Missha Eau de Love in Secret, 2015",Missha,花香调,"山楂,黑加仑,玫瑰,紫罗兰,茉莉,红没药,麝香,香草",,,"花香,脂粉,甜,白花",https://www.nosetime.com/444983-
949201,"LilaNur Parfums 阿塔尔玫瑰精粹 LilaNur Parfums Rose Attar Absolu, 2022",LilaNur Parfums,花香调,玫瑰,,,"玫瑰,花香",https://www.nosetime.com/949201-
988708,"罗拉心情 Lola Mood Parfums Red Carpet Attitude Nicole, 2013",罗拉心情,木质花香调,"橙花,橘子,蜂蜜,雪松,麝香,天芥菜,琥珀",,,"蜂蜜,脂粉,白花,甜",https://www.nosetime.com/988708-
789005,"J Elle Bulan Parfums  J'Elle Bulan Parfums Rich As Croesus, 2024",J Elle Bulan Parfums,木质东方调,"香柠檬,胡椒,藏红花,鸢尾根,阿米香树花,雪松,广藿香,树莓,劳丹脂,黄葵,香草,安息香脂,暹罗,开司米木,冷杉,木质香,藏红花,鸢尾根,阿米香树花,雪松,广藿香,树莓,劳丹脂,黄葵,香草,安息香脂,暹罗,开司米木,冷杉,木质香,阿米香树花,雪松,广藿香,树莓,劳丹脂,黄葵,香草,安息香脂,暹罗,开司米木,冷杉,木质香",,,"木质,芳香植物,树脂",https://www.nosetime.com/789005-
896927,"Koesio  Koesio Jardin d'Eden, 2023",Koesio,,"香柠檬,常春藤,棉花糖,大米,檀香木,麝香,香草,棉花糖,大米,檀香木,麝香,香草,檀香木,麝香,香草",,,"甜,脂粉,木质,麝香",https://www.nosetime.com/896927-
895608,"克里斯托弗·汉伦 Christopher Hanlon New Ormeau Oud, 2020",克里斯托弗·汉伦,芳香调,"沉香(乌木),巴西红木,琥珀,黑加仑,橄榄,白葡萄酒,甘草,橙子,广藿香,袋鼠爪花,香蜂草,桂花,安息香脂,香草,橡木,小茴香,花粉,橡木苔,檀香木,烟草,黄葵,果香,薰衣草,薄荷",Christopher Hanlon,,"木质,甜,水果,芳香植物",https://www.nosetime.com/895608-
983144,"伊丽莎白·泰勒 钻石与翡翠 Elizabeth Taylor Diamonds and Emeralds, 1993",伊丽莎白·泰勒,花香东方调,"栀子花,桃子,杏,风信子,橙花,玫瑰,睡莲,橘子,鼠尾草,晚香玉,茉莉,康乃馨,木兰,百合,铃兰,玫瑰,香草,琥珀,零陵香豆,麝香,广藿香",,,"白花,花香,水果,晚香玉",https://www.nosetime.com/983144-
646220,蓝瑟瑞克 Lentheric Masculin Lentheric Masculin,蓝瑟瑞克,芳香木质调,"木质香,绿叶,柑橘",,,"柑橘,绿叶,木质,清新",https://www.nosetime.com/646220-
555009,安妮·米勒 Anne Möller Perfect Day,安妮·米勒,木质花香调,"苹果,西瓜,茉莉,仙客来,雪松,麝香",,,"木质,水果,水生,清新",https://www.nosetime.com/555009-
419805,"阿德斯·维尼塔斯 圣地鸢尾 Aedes de Venustas Iris Nazarena, 2013",阿德斯·维尼塔斯,木质花香调,"鸢尾花,杜松子,黄葵,八角,皮革,玫瑰,公丁香,沉香(乌木),焚香,木质香,香根草,琥珀",Ralf Schwieger,,"木质,鸢尾,芳香植物,脂粉",https://www.nosetime.com/419805-
925823,"瓜薇儿 Gravel A Man's Cologne, 1957",瓜薇儿,芳香调,"香柠檬,橙子,广藿香,零陵香豆,安息香脂,焚香,香根草,麝香",Michael Knudson,,"东方,温暖辛辣,树脂,烟熏",https://www.nosetime.com/925823-
793408,"罗科巴洛克 Roccobarocco Per Lei Roccobarocco Black For Women, 2012",罗科巴洛克,花香东方调,"黑加仑,木梨,香柠檬,晚香玉,木兰,依兰,香草,广藿香,琥珀,没药,焚香",Maurizio Cerizza,,"水果,晚香玉,东方,花香",https://www.nosetime.com/793408-
165681,"保罗吉利 Paolo Gigli Desiderio Extract, 2016",保罗吉利,,"柠檬,橘子,椰子,桃子,百香果,香草,零陵香豆,琥珀",,,"香草,甜,水果,椰子",https://www.nosetime.com/165681-
863422,"弗奥 FO'AH Mémoires d'une Palmeraie 08, 2018",弗奥,花香西普调,"杜松子,香柠檬,玫瑰,茉莉,棕榈叶,麝香,广藿香",Olivier Pescheux,,"玫瑰,绿叶,芳香植物,清新辛辣",https://www.nosetime.com/863422-
799005,"City Rhythm  City Rhythm Miami Tropical Confessions, 2023",City Rhythm,,"椰子,木槿,青柠,芝麻,朗姆酒,茉莉,兰花,木兰,零陵香豆,没药,檀香木,朗姆酒,茉莉,兰花,木兰,零陵香豆,没药,檀香木,零陵香豆,没药,檀香木",,,"花香,甜,椰子,东方",https://www.nosetime.com/799005-
902253,"吉格里奥 Giglio Assoluto, 2018",吉格里奥,花香西普调,"香柠檬,椰子,苹果,胡椒,肉桂,柠檬,百合,鸢尾花,木兰,茉莉,玫瑰,小苍兰,香根草,皮革,莎草,零陵香豆,雪松,愈创木,檀香木,香草,龙涎香,麝香",Arturetto Landi,,"柑橘,木质,清新辛辣,花香",https://www.nosetime.com/902253-
807333,"Ann Summers Aphrodisiac Aurora, 2017",Ann Summers,花香调,"玫瑰,红色水果,橘子,麝香,广藿香,香草,茉莉,木兰,粉红胡椒,橙花油",,,"柑橘,白花,玫瑰,香草",https://www.nosetime.com/807333-
618420,Cosmesi Siciliana  Cosmesi Siciliana Zagara,Cosmesi Siciliana,,"柠檬花,苦橙叶,橙花",,,"白花,柑橘,皂感,芳香植物",https://www.nosetime.com/618420-
905596,"香氛One Fragrance One Black Tie, 2020",香氛One,辛辣木质调,"橘子,橙子,柠檬,愈创木,广藿香,香根草,小豆蔻",,,"木质,柑橘,芳香植物,温暖辛辣",https://www.nosetime.com/905596-
567178,"蒙塔莱 大马士革沉香木 Montale Aoud Damascus, 2006",蒙塔莱,花香东方调,"玫瑰,沉香(乌木),乳香,古云香脂,红花",Pierre Montale,,"玫瑰,沉香,清新辛辣,东方",https://www.nosetime.com/567178-
280397,"埃斯米雷 Esme Rene Midnight Wishes, 2010",埃斯米雷,果香花香调,"森林水果,橘子,桃子,椰子,兰花,栀子花,紫罗兰,茉莉,玫瑰,琥珀,香草,檀香木",,,"水果,木质,椰子,脂粉",https://www.nosetime.com/280397-
698960,"弗雷德西格尔 Fred Segal 07 White Tea, 2015",弗雷德西格尔,辛辣东方调,"茶叶,莲花,香柠檬,柠檬,桃花,花香,铃兰,竹子,木质香",,,"花香,绿叶,柑橘,清新",https://www.nosetime.com/698960-
320515,"Briard Eau de L’Amitie, 2017",Briard,花香调,"玫瑰,迷迭香,黑加仑,薄荷,柠檬马鞭草,雪松,广藿香,香根草,麝香",,,"木质,芳香植物,清新辛辣,绿叶",https://www.nosetime.com/320515-
316974,"黑鸟 Blackbird Y06-S, 2017",黑鸟,花香东方调,"香蕉,茉莉,牛奶,沉香(乌木)",Nicole Miller,,"白花,沉香,水果,甜",https://www.nosetime.com/316974-
598935,"伊奥利亚之香 Eolie Parfums Abraxas, 2017",伊奥利亚之香,木质调,"皮革,树莓,绿叶,香柠檬,柠檬,百里香,鼠尾草,广藿香,檀香木,雪松,零陵香豆,劳丹脂,麝香,琥珀",,,"芳香植物,东方,皮革,木质",https://www.nosetime.com/598935-
615707,"Bujairami  Bujairami I Have Money, 2022",Bujairami,皮革调,"小豆蔻,黑色皮革,茉莉,琥珀,广藿香,橡木苔,黑色皮革,茉莉,琥珀,广藿香,橡木苔,琥珀,广藿香,橡木苔",,,"东方,白花,温暖辛辣,动物",https://www.nosetime.com/615707-
248846,"加拉赫之香 新鲜之水 Gallagher Fragrances O'Fraiche, 2019",加拉赫之香,,"烟草,香根草,葡萄,山丝苗,黑加仑,桦木焦油,鸢尾根,橙花,香柠檬,广藿香,龙涎香,麝香,檀香木",Daniel Gallagher,,"水果,芳香植物,木质,烟草",https://www.nosetime.com/248846-
568262,"Alexx and Anton Coquet, 2021",Alexx and Anton,辛辣东方调,"公丁香,胡椒,依兰,康乃馨,紫丁香,牡丹,玫瑰,开司米酮,红没药,橡木苔,香根草",,,"温暖辛辣,花香,木质,清新",https://www.nosetime.com/568262-
262404,"阿瓦提慕 Avatim Seleto, 2018",阿瓦提慕,芳香木质调,"鼠尾草,橘子,柚子,小豆蔻,鸢尾花,芫荽,零陵香豆,琥珀,沉香(乌木),香草",Edison Fujita,,"鸢尾,芳香植物,东方,脂粉",https://www.nosetime.com/262404-
954576,"辛香计划 Cinnamon Projects 10 AM, 2015",辛香计划,芳香调,"鼠尾草,雪松,鸢尾花,薰衣草,香根草",,,"芳香植物,木质,草本,鸢尾",https://www.nosetime.com/954576-
737847,"Air & Weather Ralegh Gold, 2024",Air & Weather,辛辣东方调,"大枣,核桃,烟草,板栗,可可果,朗姆酒,沉香(乌木),辛香料",,,"甜,坚果,烟草,木质",https://www.nosetime.com/737847-
691612,"尼兹 森林 Knize Forest, 1993",尼兹,馥奇调,"橙子,香柠檬,薰衣草,苦橙叶,柠檬,罗勒,鼠尾草,牛至叶,黑檀红木,康乃馨,天竺葵,迷迭香,橡木苔,香根草,檀香木,麝香,琥珀,劳丹脂,广藿香",,,"芳香植物,清新辛辣,柑橘,木质",https://www.nosetime.com/691612-
921476,"香精工坊 Officina delle Essenze Puro Talco, 2008",香精工坊,花香木质调,"鸢尾花,香草,麝香,依兰,橙子,玫瑰",,,"脂粉,鸢尾,香草,麝香",https://www.nosetime.com/921476-
373527,"艺术美饰 Art Deco Perfumes Cruciatus, 2015",艺术美饰,花香调,,Elina Arsenieva,,,https://www.nosetime.com/373527-
655119,比尔里 Beary Musk Rose,比尔里,,"柑橘,玫瑰,麝香,花香,香草",,,"花香,柑橘,麝香,玫瑰",https://www.nosetime.com/655119-
594445,"萝拉美妆  Lola Cosmetics Xêro Gengibre, 2023",萝拉美妆,芳香调,"柠檬,香柠檬,苦橙叶,橙花油,薰衣草,橙花,琥珀,广藿香,生姜,檀香木,橙花油,薰衣草,橙花,琥珀,广藿香,生姜,檀香木,琥珀,广藿香,生姜,檀香木",,,"柑橘,木质,温暖辛辣,白花",https://www.nosetime.com/594445-
442441,"奥瑞斯工坊 烟草之木 Atelier des Ors Bois Sikar, 2018",奥瑞斯工坊,辛辣木质调,"木质香,肉豆蔻,安息香,愈创木,雪松,烟草,香根草",Marie Salamagne,,"木质,东方,烟草,甜",https://www.nosetime.com/442441-
857192,"Cult For Love, 2022",Cult For,花香木质调,"椰子,橙花,茉莉,玫瑰,檀香木,龙涎酮,麝香",,,"木质,白花,椰子,麝香",https://www.nosetime.com/857192-
226259,"帝门特 现煮咖啡 Demeter Fragrance Fresh Brewed Coffee, 2017",帝门特,芳香调,咖啡,,,"咖啡,温暖辛辣",https://www.nosetime.com/226259-
742414,"Davene La Flore Flor de Cereja, 2017",Davene,花香调,"红色水果,晚香玉,依兰",,,"晚香玉,黄色花,水果,白花",https://www.nosetime.com/742414-
131930,乔治可达伊 George Kordahi Le Oud,乔治可达伊,辛辣木质调,"土壤,辛香料,沉香(乌木),乳香,没药,琥珀",,,"东方,沉香,泥土,温暖辛辣",https://www.nosetime.com/131930-
968049,"努苏克 Nusuk Ajwa Roses, 2024",努苏克,,"香柠檬,肉豆蔻,荔枝,玫瑰,香草,牡丹,麝香,开司米酮,香草,焚香,雪松",,,"木质,脂粉,麝香,花香",https://www.nosetime.com/968049-
888485,"巴赫法姆恩 我在迪沙鲁发现柠檬 Bahfamsn Fragrance I Found Lemon In Desaru, 2022",巴赫法姆恩,,"柠檬,菠萝,橙子,薰衣草,降龙涎香醚,琥珀,麝香",,,"东方,柑橘,麝香,甜",https://www.nosetime.com/888485-
917544,"迪薇琳妮 Deviline Woto, 1968",迪薇琳妮,,"橡木苔,皮革",,,,https://www.nosetime.com/917544-
269618,"米曾先生 太阳花 Mizensir Solar Blossom, 2019",米曾先生,花香调,"希蒂莺,橙花油,橙花,茉莉,香草",Alberto Morillas,,"白花,香草,柑橘,花香",https://www.nosetime.com/269618-
770565,"爱丽小屋 Etude House Colorful Scent Fresh, 2016",爱丽小屋,花香调,"天竺葵,香柠檬,茉莉,小苍兰,麝香,琥珀",,,"清新辛辣,花香,芳香植物,东方",https://www.nosetime.com/770565-
669426,"阿芙南之香 至尊非凡 Afnan Supremacy Not Only Intense, 2021",阿芙南之香,辛辣东方调,"黑加仑,香柠檬,苹果,橡木苔,广藿香,薰衣草,龙涎香,藏红花,麝香",,,"水果,苔藓,木质,泥土",https://www.nosetime.com/669426-
359436,"梧里气息 Oriscent African Amber, 2005",梧里气息,,"薰衣草,茉莉,橙花,琥珀,安息香脂",,,,https://www.nosetime.com/359436-
686587,"米米娜 白麝香 Mimmina White Musk, 1995",米米娜,木质花香调,"麝香,脂粉味,花香",,,"脂粉,麝香,花香",https://www.nosetime.com/686587-
987412,"安缦 Aman Ayom, 2021",安缦,馥奇调,"榄香脂,香柠檬,小豆蔻,杜松,橡木苔,雪松",,,"芳香植物,木质,苔藓,清新辛辣",https://www.nosetime.com/987412-
523230,"努特 Nout Pure Blanche, 2021",努特,花果香美食调,"臭氧,水,依兰,鸡蛋花,提亚蕾花,白色花系,水杨酸戊酯",,,"白花,黄色花,花香,甜",https://www.nosetime.com/523230-
903507,"迈克尔·米夏尔斯基 Michael Michalsky Michalsky Style for Women, 2018",迈克尔·米夏尔斯基,花香东方调,"李子,苹果花,血橙,天芥菜,牡丹,睡莲,香草,广藿香,雪松,麝香",,,"香草,水果,花香,脂粉",https://www.nosetime.com/903507-
887320,"劳伦勒 Laurelle London Les Couleurs No.1 Cool Mint, 2013",劳伦勒,绿叶芳香调,薄荷,,,"绿叶,芳香植物,清新辛辣",https://www.nosetime.com/887320-
510803,"Nych Perfumes Musk Bouquet, 2022",Nych Perfumes,木质花香调,"苹果,白色花系,玫瑰,树莓,草莓,公丁香,檀香木,广藿香,香根草,雪松,琥珀,麝香,香草",,,"木质,水果,温暖辛辣,甜",https://www.nosetime.com/510803-
320846, Amatias King Of Beasts,,,,,,,https://www.nosetime.com/320846-
359066,"HUNQ #004 Lifeguard, 2021",HUNQ,,"西瓜酮,香柠檬,希蒂莺,小豆蔻,降龙涎香醚,龙涎酮,劳丹脂,乳香",,,"清新,东方,麝香,空气",https://www.nosetime.com/359066-
912316,"Castanez Parfums  Castanez Parfums Kiss from Mercury, 2024",Castanez Parfums,果香花香调,"百香果,芒果,木瓜,杨桃,葡萄柚,猕猴桃,鸡蛋花属,依兰,栀子花,蜂蜜,香草,烟雾,麝香,安息香脂,广藿香,鸡蛋花属,依兰,栀子花,蜂蜜,香草,烟雾,麝香,安息香脂,广藿香,香草,烟雾,麝香,安息香脂,广藿香",,,"热带水果,甜,水果,香草",https://www.nosetime.com/912316-
140170,托尼斯之香 Frau Tonis Parfum No. 11 Si tu Savais,托尼斯之香,柑橘调,"柠檬,苹果,风信子,麝香,雪松",,,"柑橘,绿叶,水果,清新",https://www.nosetime.com/140170-
220933,"卡洛科鲁奇 Carlo Colucci Opulenza for Him, 2024",卡洛科鲁奇,木质东方调,"肉桂,藏红花,黑色皮革,广藿香,薰衣草,雪松,沉香(乌木),劳丹脂,檀香木,麝香",,,"温暖辛辣,肉桂,沉香,木质",https://www.nosetime.com/220933-
527967,"Madewell Sedona, 2019",Madewell,芳香调,"橙花油,橙花,蜂蜜,鸢尾花,香柠檬,薰衣草",,,"白花,柑橘,蜂蜜,甜",https://www.nosetime.com/527967-
653720,"Lumi Cosmeticos Red Queen, 2017",Lumi Cosmeticos,木质花香调,"野花,麝香,木质香",,,"花香,麝香,木质,清新",https://www.nosetime.com/653720-
389169,"丹妮拉·卡森贝格 爱猫 Daniela Katzenberger Love Cat, 2013",丹妮拉·卡森贝格,果香花香调,"葡萄柚,黑加仑,橘子,芒果,紫罗兰,天竺葵,香草,琥珀,麝香",,,"柑橘,水果,热带水果,清新辛辣",https://www.nosetime.com/389169-
507082,"摇篮曲之芳 明尼阿波利斯 Berceuse Parfum Minneapolis 5.3, 2022",摇篮曲之芳,,"醛,柑橘,公丁香,肉桂,橙花,铃兰,鸢尾根,依兰,玫瑰,麝香,绒面革,广藿香,脂粉味,橡木苔,琥珀,檀香木",,,"脂粉,白花,清新,醛",https://www.nosetime.com/507082-
770772,"EBS  EBS Suntuoso, 2024",EBS,东方调,"肉桂,胡椒,琥珀,香草,皮革,琥珀,香草,皮革,香草,皮革",,,"肉桂,温暖辛辣,香草,东方",https://www.nosetime.com/770772-
925622,科尔顿 Colton Nine Flags: America - Mountain Green,科尔顿,,,,,,https://www.nosetime.com/925622-
202511,"阿夸迪斯特雷萨 Acqua di Stresa Lotus, 2016",阿夸迪斯特雷萨,,"茶叶,柠檬,小豆蔻,竹子,睡莲,茉莉,檀香木,麝香",,,"木质,温暖辛辣,清新,柑橘",https://www.nosetime.com/202511-
987605,"Killer Oud  Killer Oud Midnight Ecstasy, 2020",Killer Oud,花香调,"胡椒,玫瑰,沉香(乌木)",,,"清新辛辣,玫瑰,沉香,温暖辛辣",https://www.nosetime.com/987605-
833494,Hausser  Hausser Bijoux de Nuit,Hausser,木质花香调,"晚香玉,茉莉,麝香,百合",,,"白花,晚香玉,麝香,动物",https://www.nosetime.com/833494-
363360,"Floratropia Le Feu, 2020",Floratropia,辛辣东方调,"小豆蔻,生姜,胡椒,印蒿,肉桂,依兰,香草,安息香脂",,,"温暖辛辣,芳香植物,肉桂,绿叶",https://www.nosetime.com/363360-
442656,伊纳德 Isnard Fleur d'Oranger,伊纳德,花香调,橙花,,,"白花,柑橘,甜,皂感",https://www.nosetime.com/442656-
434879,"积克宝格 宝格 Jacques Bogart Bogart, 1975",积克宝格,馥奇调,"迷迭香,柠檬花,橙子,橘子,肉豆蔻,天竺葵,公丁香,杜松,薰衣草,雪松,橡木苔,桦木,皮革",,,"清新辛辣,皮革,芳香植物,木质",https://www.nosetime.com/434879-
668470,"Ascania  Ascania Miss Azzura, 2021",Ascania,木质花香调,"橘子花,桃子,牡丹,茉莉,橙花,鸢尾根,木质香,牡丹,茉莉,橙花,鸢尾根,木质香,鸢尾根,木质香",,,"白花,花香,木质,柑橘",https://www.nosetime.com/668470-
902101,"克洛·米兰 Kiko Milano Green Me Mediterranean Notes, 2021",克洛·米兰,花香调,"葡萄柚,橙子,醋栗叶,木兰,栀子花,香根草,巴西红木",,,"木质,柑橘,芳香植物,泥土",https://www.nosetime.com/902101-
525059,玛雅吉 Maryaj Serene,玛雅吉,木质花香调,"香柠檬,橘子,茉莉,橙子,檀香木,麝香,香草",,,"柑橘,脂粉,木质,香草",https://www.nosetime.com/525059-
984183,"Layer Parfums Amber Voyage, 2021",Layer Parfums,东方调,"茉莉,藏红花,琥珀,雪松",Cèdric Civette,,"东方,白花,木质,温暖辛辣",https://www.nosetime.com/984183-
627031,阿嘉斯恩奇·芭莎 Agarscents Bazaar Egyptian Flowers Pour Homme,阿嘉斯恩奇·芭莎,,"龙涎香,檀香木,麝香,焚香,莲花,茉莉,睡莲,紫罗兰,香草",Sharif Laroche,,"东方,脂粉,花香,木质",https://www.nosetime.com/627031-
